timestampUTC,localTime,open,high,low,close,volume,movingAverage,ema,rsi,macd,bollingerUpper,bollingerLower
2025-07-01T13:30:00.000Z,1/7/2025, 19:00:00,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,78788900,200.96300048828124,201.76601712586503,63.4,0.30420615294949016,206.77415124369043,195.15184973287205
2025-07-02T13:30:00.000Z,2/7/2025, 19:00:00,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,67941800,201.4215003967285,202.7825871559166,68.93,1.105475180071096,209.05094637348665,193.79205441997036
2025-07-03T13:30:00.000Z,3/7/2025, 19:00:00,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,34955800,201.95800018310547,203.8080553364729,70.1,1.8091991083560117,211.23625803867859,192.67974232753235
2025-07-07T13:30:00.000Z,7/7/2025, 19:00:00,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,50229000,202.42399978637695,204.39300215664142,61.96,2.052752136693613,212.30525145146365,192.54274812129026
2025-07-08T13:30:00.000Z,8/7/2025, 19:00:00,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,42848900,202.72849960327147,204.9279538090409,62.04,2.224962979675638,213.13667498911408,192.32032421742886
2025-07-09T13:30:00.000Z,9/7/2025, 19:00:00,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,48749400,203.2129997253418,205.5195771976702,63.58,2.4246731409864424,214.22276381512938,192.20323563555422
2025-07-10T13:30:00.000Z,10/7/2025, 19:00:00,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,44443600,203.7,206.17580828952154,65.28,2.6548204954748655,215.4100057381387,191.98999426186128
2025-07-11T13:30:00.000Z,11/7/2025, 19:00:00,210.57000732421875,212.1300048828125,209.86000061035156,211.16000366210938,39765800,204.31900024414062,206.65049356310132,62.2,2.7051659100116865,216.2303661483369,192.40763433994434
2025-07-14T13:30:00.000Z,14/7/2025, 19:00:00,209.92999267578125,210.91000366210938,207.5399932861328,208.6199951171875,38840100,204.79000015258788,206.83806513968096,56.38,2.5111604573044417,216.59898598878615,192.9810143163896
2025-07-15T13:30:00.000Z,15/7/2025, 19:00:00,209.22000122070312,211.88999938964844,208.9199981689453,209.11000061035156,42296300,205.42300033569336,207.0544399464115,57.21,2.369633427346855,216.72214807583737,194.12385259554935
2025-07-16T13:30:00.000Z,16/7/2025, 19:00:00,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,47490500,206.01000061035157,207.3502079193351,59.01,2.3155069843311935,217.00872301784992,195.01127820285322
2025-07-17T13:30:00.000Z,17/7/2025, 19:00:00,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,48068100,206.7290008544922,207.6044742386804,58.66,2.2355446405226758,216.75958857423518,196.69841313474922
2025-07-18T13:30:00.000Z,18/7/2025, 19:00:00,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,48974600,207.45900039672853,207.9449998041186,60.76,2.239954475803387,216.50570820011683,198.41229259334023
2025-07-21T13:30:00.000Z,21/7/2025, 19:00:00,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,51377400,208.03300018310546,208.37690417777767,63.04,2.32158687537094,216.82068250885325,199.24531785735766
2025-07-22T13:30:00.000Z,22/7/2025, 19:00:00,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,46404100,208.6779998779297,208.95053177003547,66.16,2.512249300185914,217.345811928483,200.0101878273764
2025-07-23T13:30:00.000Z,23/7/2025, 19:00:00,215,215.14999389648438,212.41000366210938,214.14999389648438,46989300,209.37049942016603,209.44571863922107,65.38,2.6130560512496572,217.44286715359326,201.2981316867388
2025-07-24T13:30:00.000Z,24/7/2025, 19:00:00,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,46022600,209.98049926757812,209.8566020551844,64.12,2.6311462205584064,217.41874281868354,202.5422557164727
2025-07-25T13:30:00.000Z,25/7/2025, 19:00:00,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,40268800,210.62449951171874,210.23978327686325,64.35,2.6249083351026172,216.99473320110587,204.2542658223316
2025-07-28T13:30:00.000Z,28/7/2025, 19:00:00,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,37858000,211.27299957275392,210.60266135066274,64.69,2.6036687251018122,216.0714363646765,206.47456278083135
2025-07-29T13:30:00.000Z,29/7/2025, 19:00:00,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,51411700,211.5779998779297,210.66621781940543,55.35,2.3355902821646737,215.4771756201647,207.6788241356947
2025-07-30T13:30:00.000Z,30/7/2025, 19:00:00,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,45512500,211.63949966430664,210.512292603439,49.24,1.9218467861074942,215.33302028260755,207.94597904600573
2025-07-31T13:30:00.000Z,31/7/2025, 19:00:00,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,80698400,211.39599990844727,210.23207495779897,45.62,1.4577250512606383,215.46894953683423,207.3230502800603
2025-08-01T13:30:00.000Z,1/8/2025, 19:00:00,210.8699951171875,213.5800018310547,201.5,202.3800048828125,104434500,210.8375,209.4842587601812,35.71,0.6634673713537893,216.375633028071,205.299366971929
2025-08-04T13:30:00.000Z,4/8/2025, 19:00:00,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,75109300,210.50750045776368,208.90004422145114,38.4,0.11100384633923,216.93325327604953,204.08174763947784
2025-08-05T13:30:00.000Z,5/8/2025, 19:00:00,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,44155100,210.15300064086915,208.3305160259744,37.65,-0.3574055751203957,217.38156582099435,202.92443546074395
2025-08-06T13:30:00.000Z,6/8/2025, 19:00:00,205.6300048828125,215.3800048828125,205.58999633789062,213.25,108483100,210.2585006713867,208.79903830921492,58.63,0.10372571453379464,217.6022790747452,202.9147222680282
2025-08-07T13:30:00.000Z,7/8/2025, 19:00:00,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,90224800,210.6395004272461,209.86865359207988,66.58,1.00468345703257,219.09651408530152,202.1824867691907
2025-08-08T13:30:00.000Z,8/8/2025, 19:00:00,220.8300018310547,231,219.25,229.35000610351562,113854000,211.54900054931642,211.7240204979309,73.98,2.4425890138336115,223.30377566129513,199.7942254373377
2025-08-11T13:30:00.000Z,11/8/2025, 19:00:00,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,212.47700042724608,213.19601784820236,70.09,3.368210940011352,225.9632812802714,198.99071957422078
2025-08-12T13:30:00.000Z,12/8/2025, 19:00:00,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,213.50400009155274,214.763063186134,71.9,4.252066267984333,228.81333911680917,198.1946610662963
